#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:impatiens" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:impatiens" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:impatiens">
#                <taxonset id="TaxonSet.impatiens" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:impatiens" name="distribution" x="@birthRate.t:impatiens">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:impatiens" name="distribution">
#            <parameter id="gammaShape.s:impatiens" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:impatiens" name="distribution">
#            <parameter id="kappa.s:impatiens" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:impatiens" name="distribution">
#            <parameter id="ucldStdev.c:impatiens" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.03" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.04" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@impatiens" id="treeLikelihood.impatiens" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:impatiens">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:impatiens" shape="@gammaShape.s:impatiens" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:impatiens" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:impatiens" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:impatiens" kappa="@kappa.s:impatiens" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:impatiens" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:impatiens" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:impatiens" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:impatiens">
#                <LogNormal S="@ucldStdev.c:impatiens" id="LogNormalDistributionModel.c:impatiens" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.05" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="94" id="rateCategories.c:impatiens" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:impatiens" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	gammaShape	kappa	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
4490000	-1756.1995449929254	-1942.2699830940514	186.0704381011259	-1942.2699830940514	0.03313620819962054	194.55999673642933	163.91658001515802	0.016887404516090457	16.312473369145835	1.3024938512121398	2.0817121554643423	2.1551794903665216	1.8638034377355968	0.2874580797691587	0.26720145657990263	0.18831425524336431	0.2570262084075744	
4491000	-1763.089395603183	-1946.8191931772578	183.72979757407484	-1946.8191931772578	0.03295745966989305	192.4069577917648	158.3126006403513	0.016887404516090457	13.828451363632368	1.4833834081054886	2.006390880566438	3.2194054284430735	2.1322541228959797	0.2874580797691587	0.26720145657990263	0.18831425524336431	0.2570262084075744	
4492000	-1750.8123860103833	-1938.6176080527086	187.80522204232537	-1938.6176080527086	0.027690139721182627	196.5454948546805	195.53369787009487	0.016887404516090457	14.492392309705822	1.4720149442885924	1.837623635516358	3.496813447115512	2.1348735351879418	0.2874580797691587	0.26720145657990263	0.18831425524336431	0.2570262084075744	
4493000	-1759.1261009198272	-1938.6221693380562	179.496068418229	-1938.6221693380562	0.03173640786938555	188.47326697171096	125.51558372608065	0.016887404516090457	14.492392309705822	1.5530720809092875	1.7444941026197602	3.9555379011851515	2.2920547043192987	0.2874580797691587	0.26720145657990263	0.18831425524336431	0.2570262084075744	
4494000	-1763.6177622353182	-1934.1457869074152	170.5280246720969	-1934.1457869074152	0.0363151430071512	179.62700682906095	159.89278299640208	0.008847744515136117	14.492392309705822	1.5976733245205	1.5055859661321007	4.456135961211184	2.4623107079653184	0.2874580797691587	0.26720145657990263	0.18831425524336431	0.2570262084075744	
4495000	-1768.2833659747655	-1934.5896503917788	166.30628441701342	-1934.5896503917788	0.042778094521525166	174.9603856372926	131.98346194708975	0.0019406815114136658	13.361384390688116	1.5044452176612129	1.5723165824820018	3.5063612286754227	2.2654382344631205	0.2874580797691587	0.26720145657990263	0.18831425524336431	0.2570262084075744	
4496000	-1760.061547192905	-1941.0261867759411	180.96463958303613	-1941.0261867759411	0.037760315255080036	189.16969096229553	147.67448605713813	0.0019406815114136658	13.361384390688116	1.351768400376219	1.6694238625313502	2.575610237950813	2.017821712491669	0.2874580797691587	0.26720145657990263	0.18831425524336431	0.2570262084075744	
4497000	-1759.0547657815391	-1949.0289846343842	189.97421885284496	-1949.0289846343842	0.031387558583313824	198.0758341553453	160.42977799259796	0.0015101722500080426	13.361384390688116	1.3170107048512405	1.7126765976153093	2.2816784429866357	1.9028258761170609	0.2716312926375515	0.26720145657990263	0.18831425524336431	0.27285299553918163	
4498000	-1755.4714901537623	-1945.4943270173696	190.0228368636075	-1945.4943270173696	0.03166341220658538	198.29598233742834	191.22797318795543	0.00548658892961937	13.361384390688116	1.3736020989439106	2.2874488786523886	2.9898926216257626	1.9167408478171641	0.2716312926375515	0.26720145657990263	0.18831425524336431	0.27285299553918163	
4499000	-1753.5762369206775	-1942.5900633632066	189.01382644252905	-1942.5900633632066	0.03227504232575078	197.8538685375191	157.54644408714114	0.00548658892961937	13.361384390688116	1.5669450566961778	2.6828835470881294	4.844986788474022	2.0335661493855355	0.2716312926375515	0.26720145657990263	0.18831425524336431	0.27285299553918163	
4500000	-1755.1926539947617	-1938.7229217952247	183.530267800463	-1938.7229217952247	0.029067880524279784	192.64656535571538	129.22963671592262	0.012393732758035174	16.839994496890153	1.4933062826188206	1.9143412866457308	3.6245497108502214	2.0309803939536826	0.2716312926375515	0.26720145657990263	0.18831425524336431	0.27285299553918163	
4501000	-1770.3908583417372	-1945.2220101212527	174.83115177951555	-1945.2220101212527	0.0340991259589207	184.16660479947154	169.5106990799056	0.012393732758035174	16.839994496890153	1.5683776145990926	1.9860693525394644	3.9336222300618915	2.201791354467236	0.2716312926375515	0.26720145657990263	0.18831425524336431	0.27285299553918163	
4502000	-1743.204267489641	-1936.662468654287	193.4582011646459	-1936.662468654287	0.025521124311595145	202.1228212429314	222.99987913413872	0.012393732758035174	16.839994496890153	1.3398733592654726	2.1734810760560586	2.447898548335507	1.7991147976450201	0.2716312926375515	0.26720145657990263	0.18831425524336431	0.27285299553918163	
4503000	-1761.2601907567655	-1950.3580912546718	189.09790049790627	-1950.3580912546718	0.02818968786455379	197.3126235877619	231.26911715071083	0.012393732758035174	16.839994496890153	1.1890543620840237	1.8436425833204169	1.7709504948186714	1.4761373286407693	0.2716312926375515	0.26720145657990263	0.18831425524336431	0.27285299553918163	
4504000	-1756.0231433106812	-1945.3672424279105	189.34409911722915	-1945.3672424279105	0.02672613462981746	197.6522236387058	164.81359007833535	0.012393732758035174	16.839994496890153	1.2201808708295045	1.8316307076624907	1.8746536538624914	1.6715062483829575	0.2716312926375515	0.26720145657990263	0.18831425524336431	0.27285299553918163	
4505000	-1749.0359898306333	-1941.141926344286	192.10593651365275	-1941.141926344286	0.025276195644260747	200.633240748633	176.4079036803849	0.012393732758035174	16.839994496890153	1.2936106158095149	2.149592395209004	3.245971976400949	1.928914828168805	0.2716312926375515	0.26720145657990263	0.18831425524336431	0.27285299553918163	
4506000	-1749.4632189313736	-1934.2637105315125	184.80049160013883	-1934.2637105315125	0.03208770072875385	193.65968216934908	183.15526993316797	0.027414099858578362	16.839994496890153	1.4006443543183906	2.0846247441549712	3.0372366424175956	2.0463295801719132	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4507000	-1754.319731645508	-1940.7182849088056	186.3985532632975	-1940.7182849088056	0.03111306319772121	195.38186221742714	170.6591907220156	0.12032947468820342	16.839994496890153	1.4112361665416933	1.8753312040255747	3.453945941923512	1.9479596935132635	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4508000	-1748.2870581393736	-1931.2449585189167	182.95790037954305	-1931.2449585189167	0.029791429528682117	192.39407091634203	159.88683510838595	0.12032947468820342	16.839994496890153	1.5658990587210757	2.1068010442425162	5.795853222923913	2.476105971911418	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4509000	-1767.5972197737265	-1938.7869379957788	171.18971822205228	-1938.7869379957788	0.043891236608929386	180.74227755378553	109.99436357846017	0.12032947468820342	16.839994496890153	1.605911580529898	1.865646503246096	6.100270768647839	2.759984988407652	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4510000	-1763.0835503917733	-1940.284092276252	177.20054188447884	-1940.284092276252	0.030217851539682445	186.10470941531565	141.18038170174412	0.12032947468820342	16.839994496890153	1.3843891663063825	1.7256357603814914	2.697592935529557	2.0927871819471493	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4511000	-1760.6864620359665	-1939.200287404959	178.51382536899246	-1939.200287404959	0.030934213954392536	187.27460206915674	116.50351245335527	0.12032947468820342	16.839994496890153	1.3358974351769315	1.7497764609278643	3.3985459344375113	2.1458281662239855	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4512000	-1754.3360468919077	-1934.342165925461	180.00611903355315	-1934.342165925461	0.029911728069757768	188.57297348518358	165.01457267206465	0.12032947468820342	16.839994496890153	1.2706438548462586	1.7857354541527115	3.0063070434221886	1.9683018291010665	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4513000	-1763.8937465346653	-1945.0120770865014	181.11833055183604	-1945.0120770865014	0.027477024557687243	190.0154538145425	135.79507544053536	0.12032947468820342	16.839994496890153	1.3820023621513784	1.8055568951127925	3.955832516649101	2.105143407027627	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4514000	-1755.153040440086	-1936.9909511360092	181.8379106959233	-1936.9909511360092	0.028545114075542815	191.24201034791133	188.79213601681283	0.12032947468820342	17.579202371981612	1.5227793153378746	2.170387652193614	5.28683338714031	2.593477173359194	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4515000	-1757.5003230915845	-1931.5764214302988	174.07609833871425	-1931.5764214302988	0.0344987835265961	183.55235769214687	154.83553858136295	0.12032947468820342	14.062775643031905	1.7108391644773162	1.6338264839459011	7.110066035248909	3.0097570095352038	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4516000	-1754.2309323668983	-1937.0218065132858	182.79087414638755	-1937.0218065132858	0.023047036318226872	191.93536205208227	147.39564942513923	0.04413907682353414	14.062775643031905	1.6225490464187544	1.7460216980484116	6.231127092548293	2.6014842957781013	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4517000	-1761.667799184129	-1940.750215617458	179.082416433329	-1940.750215617458	0.02761278279235839	188.76794370675904	125.57988968611357	0.04413907682353414	14.062775643031905	1.8099536198206376	2.0916757149694423	8.306805048257523	3.3879698346850553	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4518000	-1743.0553381723414	-1932.420528182043	189.36519000970154	-1932.420528182043	0.02916377891098058	198.31505928309412	176.16266935689603	0.06479631671937047	14.062775643031905	1.5485434232665076	2.44472970723817	7.757790289453153	2.8470369418291477	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4519000	-1749.078116269502	-1946.2162224848555	197.13810621535345	-1946.2162224848555	0.024332009748610047	205.6420551720725	228.88201411421005	0.06479631671937047	14.062775643031905	1.3964266247245354	1.71866174491395	4.465071665221118	2.1949368095767396	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4520000	-1747.4575781544297	-1947.1612678847405	199.70368973031086	-1947.1612678847405	0.018931662276475542	208.39469615887856	168.86831513182787	0.08600930340284058	14.062775643031905	1.4528036435810063	2.2057879594824406	5.166479651031557	2.3424951116791473	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4521000	-1746.589059118642	-1939.362304672864	192.77324555422206	-1939.362304672864	0.02034265632046787	202.0232372432049	182.45066851756752	0.07722609343159924	14.062775643031905	1.6475196884316212	2.298900486028978	10.24984060600535	2.576193392460619	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4522000	-1742.9818958372134	-1940.9916247889964	198.00972895178307	-1940.9916247889964	0.022021027091395105	206.81079641253027	196.201182660516	0.07722609343159924	15.739354578383574	1.4132353306048255	2.5463632399667007	5.193396797222269	1.9721618862567762	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4523000	-1756.4044535247695	-1952.0606237146571	195.65617018988777	-1952.0606237146571	0.022751742837358445	203.49475902422347	306.6681086761873	0.07722609343159924	15.739354578383574	1.0911433152441363	2.0117816149665635	2.633384400167611	1.4782628225625536	0.2934780613858374	0.26720145657990263	0.16646748649507842	0.27285299553918163	
4524000	-1757.5314637939402	-1952.7058706621506	195.1744068682103	-1952.7058706621506	0.024740023791516734	203.6179149995218	217.84998091535724	0.07722609343159924	15.739354578383574	1.2923990654913382	2.3876733259795984	4.1704172146736855	2.0299248639516434	0.3019291234281554	0.2587503945375846	0.16646748649507842	0.27285299553918163	
4525000	-1746.24844103859	-1945.4588137074754	199.21037266888536	-1945.4588137074754	0.025807614272712085	207.32655669969364	219.03607437352417	0.0628673348750943	15.739354578383574	1.1877276313146932	2.279607765442363	2.703439826248817	1.89778091519749	0.29626891191970744	0.26441060604603256	0.16646748649507842	0.27285299553918163	
4526000	-1747.202096580091	-1945.395521230113	198.193424650022	-1945.395521230113	0.027901353940954415	206.56710367904785	247.27419425767954	0.0628673348750943	15.739354578383574	1.2737680751703355	2.311017140792791	3.292125729252699	1.992007992659096	0.29626891191970744	0.26441060604603256	0.16646748649507842	0.27285299553918163	
4527000	-1765.0284832405055	-1950.3664523977707	185.3379691572653	-1950.3664523977707	0.03104997767845557	193.69388801780528	157.32348183545122	0.0628673348750943	15.739354578383574	1.2678098502122994	2.1047977107918268	4.467246122906282	2.0288844708819265	0.29626891191970744	0.26441060604603256	0.16646748649507842	0.27285299553918163	
4528000	-1760.8273534616678	-1945.204182341394	184.37682887972613	-1945.204182341394	0.03186824727291586	192.93175946175106	158.92390931060964	0.0628673348750943	14.26786244482728	1.4042766190396703	2.105455422534084	5.961290706021962	2.4901463546012748	0.29626891191970744	0.26441060604603256	0.16646748649507842	0.27285299553918163	
4529000	-1763.3645526131443	-1936.7753299016078	173.4107772884636	-1936.7753299016078	0.03297364557679836	181.6993639464014	154.24349677267378	0.0628673348750943	14.26786244482728	1.3142142597595605	1.7261090796531577	4.662902430206952	2.3540074866192513	0.29626891191970744	0.26441060604603256	0.16646748649507842	0.27285299553918163	
4530000	-1752.3556569840855	-1935.8928212716053	183.53716428751972	-1935.8928212716053	0.03918763953906378	191.03993174104045	141.23737777809774	0.09541033307812938	14.26786244482728	1.0424197823848387	1.8602475442468955	1.888615645098921	1.5266605130721556	0.29626891191970744	0.2626254694545193	0.16825262308659164	0.27285299553918163	
4531000	-1747.3950776626828	-1934.0650064133079	186.66992875062505	-1934.0650064133079	0.03598060502400468	194.2956611467401	182.43375160935412	0.09541033307812938	14.26786244482728	1.082711991940273	1.8396922687882116	2.108340841869518	1.5641188508263852	0.29626891191970744	0.2626254694545193	0.16825262308659164	0.27285299553918163	
4532000	-1762.744629960446	-1949.713852567651	186.96922260720507	-1949.713852567651	0.027831034880215096	196.11367111917713	181.0750467641746	0.09541033307812938	14.26786244482728	1.5946339167781711	1.593136513779253	6.381645675570986	2.7331606516196043	0.2715798924395957	0.2873144889346311	0.16825262308659164	0.27285299553918163	
4533000	-1762.9375844646981	-1940.4590752796016	177.52149081490356	-1940.4590752796016	0.037452310452795665	186.0327972088344	118.95408341483524	0.09541033307812938	14.26786244482728	1.3784519311451446	1.536378949010541	4.118765384381728	2.179147721385216	0.2715798924395957	0.2873144889346311	0.16825262308659164	0.27285299553918163	
4534000	-1777.605784688232	-1944.8552069718778	167.24942228364574	-1944.8552069718778	0.04663333059548911	176.14357106724196	111.0220355776735	0.09541033307812938	14.26786244482728	1.5087756992686276	1.6317282535164153	5.1051309073986495	2.560858687846309	0.2715798924395957	0.2677354572023929	0.1878316548188298	0.27285299553918163	
4535000	-1768.9263117239043	-1944.1156759509965	175.1893642270923	-1944.1156759509965	0.03530837987677188	184.03151960331982	130.80888237287962	0.09541033307812938	14.26786244482728	1.4910028859314326	1.9614950774624753	7.034817765336882	2.6347346110795025	0.2715798924395957	0.2677354572023929	0.1878316548188298	0.27285299553918163	
4536000	-1762.9580915520094	-1941.7700389193942	178.81194736738493	-1941.7700389193942	0.030290143765160895	187.00928754920014	188.1916467665475	0.09541033307812938	14.26786244482728	1.2725970321252287	1.6753453405618586	3.0094443030563083	2.2119498128123807	0.2715798924395957	0.2677354572023929	0.1878316548188298	0.27285299553918163	
4537000	-1755.4856080645354	-1950.1364939587793	194.65088589424374	-1950.1364939587793	0.024550564397054664	203.06063136743543	187.98335424596436	0.09541033307812938	14.26786244482728	1.3441027027939576	2.059238222278332	3.3737433464222377	2.305579963957298	0.2715798924395957	0.2677354572023929	0.1878316548188298	0.27285299553918163	
4538000	-1777.039282473282	-1958.0015826557403	180.96230018245836	-1958.0015826557403	0.029680303748238542	189.04174977580513	186.94553089571852	0.03395503526568487	14.26786244482728	1.253677950396579	1.8204058697346426	3.130206183000365	1.9457620809989444	0.2715798924395957	0.2677354572023929	0.1878316548188298	0.27285299553918163	
4539000	-1754.8642630229567	-1940.3580409100184	185.49377788706167	-1940.3580409100184	0.027690625059525284	193.95655731533182	138.05233457375442	0.03395503526568487	14.26786244482728	1.382831514345268	1.997189738302744	4.19339378145674	2.1201110210460126	0.2715798924395957	0.2677354572023929	0.16133081235420055	0.2993538380038109	
4540000	-1758.551589953959	-1950.4133127790744	191.86172282511558	-1950.4133127790744	0.02434816797596826	200.682719698967	186.3264245280473	0.03395503526568487	14.26786244482728	1.5047755444639033	2.0284520511649653	5.399599859283172	2.33956183101215	0.2715798924395957	0.2677354572023929	0.16133081235420055	0.2993538380038109	
4541000	-1756.8855931466194	-1943.2523073582095	186.3667142115901	-1943.2523073582095	0.02946770836503291	194.69200228818445	206.82243126077705	0.05807495545339227	14.26786244482728	1.3281995550088532	2.0310692538042514	3.1872563964193272	2.177829619177621	0.2715798924395957	0.2677354572023929	0.16133081235420055	0.2993538380038109	
4542000	-1769.531639534815	-1952.3210091189492	182.7893695841343	-1952.3210091189492	0.03059848741328775	191.1310560701459	170.6803514277107	0.05807495545339227	14.26786244482728	1.3337313327958265	1.8313065949810223	3.3778380185776076	2.388492697960862	0.2715798924395957	0.2677354572023929	0.16133081235420055	0.2993538380038109	
4543000	-1755.8797557549005	-1939.7624505878878	183.8826948329872	-1939.7624505878878	0.02862056053517884	192.07601636584772	195.71573526523895	0.025991159623113148	14.26786244482728	1.294564309200004	1.6834952177266893	3.172054868203078	2.338203994323277	0.2715798924395957	0.2677354572023929	0.1759868605455227	0.2846977898124887	
4544000	-1773.140093400112	-1946.0054742240138	172.86538082390186	-1946.0054742240138	0.03699666955705785	181.4222699162597	138.94058774785495	0.09347004991815411	14.26786244482728	1.3945584236198465	1.7041411548702912	3.015478488718033	2.3217233863988747	0.2715798924395957	0.2677354572023929	0.1759868605455227	0.2846977898124887	
4545000	-1784.0802198215429	-1945.1541350847297	161.0739152631868	-1945.1541350847297	0.041939206400564887	170.25759428228218	158.6598331096961	0.1009968874868583	16.279277116375845	1.5110161225163052	1.541554463982788	3.4699949482124324	2.6664932851921006	0.2517483427443034	0.28756700689768516	0.1759868605455227	0.2846977898124887	
4546000	-1772.963106409544	-1938.8058475834325	165.84274117388856	-1938.8058475834325	0.03993416269741078	174.38285812426903	138.69588951708195	0.1009968874868583	13.893959460218953	1.4048078962347765	1.4639551725833369	2.8447629975794877	2.3502529138214543	0.2517483427443034	0.28756700689768516	0.1759868605455227	0.2846977898124887	
4547000	-1767.6120793086957	-1938.4675695878727	170.8554902791771	-1938.4675695878727	0.04637807572237618	179.1548892850628	117.15266470457875	0.1009968874868583	13.893959460218953	1.323376991613202	1.5456939795698588	2.471285466290645	1.97622627350102	0.2517483427443034	0.28756700689768516	0.1759868605455227	0.2846977898124887	
4548000	-1767.920987019632	-1936.929736250169	169.00874923053695	-1936.929736250169	0.039173701146662694	177.94108867841425	101.80103030273153	0.10272287354292473	13.893959460218953	1.5380105180823291	1.7938772751992056	3.7160082834592196	2.517925229919872	0.2517483427443034	0.28756700689768516	0.1759868605455227	0.2846977898124887	
4549000	-1761.759553130502	-1938.500849366619	176.741296236117	-1938.500849366619	0.0327629228386035	185.78721987433104	138.6825159748479	0.10272287354292473	13.893959460218953	1.5769879154615738	1.5978723678265805	4.015820998204477	2.4884528210291648	0.2517483427443034	0.28756700689768516	0.1759868605455227	0.2846977898124887	
4550000	-1753.9117142877096	-1944.7680378270784	190.85632353936867	-1944.7680378270784	0.02876603494719936	198.3846691682899	188.31873619160464	0.10058042632607772	13.893959460218953	1.0669420958291698	1.8120555865260153	2.0933362180625976	1.4562327198317844	0.2517483427443034	0.2799289203138134	0.18362494712939448	0.2846977898124887	
4551000	-1753.1446182873694	-1932.515626128726	179.37100784135654	-1932.515626128726	0.03468892305641459	187.63426782195106	120.79854076638756	0.10058042632607772	13.983228753892403	1.3069288709606768	1.790578346509292	2.206289437319905	1.9069570124599255	0.27301694446020125	0.2792813905766697	0.18362494712939448	0.2640767178337346	
4552000	-1764.4238841010445	-1942.2307601210146	177.80687601997008	-1942.2307601210146	0.0323367686549916	186.216242388317	166.78620423051586	0.03297231699643261	14.509177010960752	1.3533600325978148	1.7086272198320702	2.6494548637897806	2.0029853816846077	0.283715607156929	0.2792813905766697	0.17292628443266672	0.2640767178337346	
4553000	-1774.5504109038711	-1954.133819840053	179.58340893618197	-1954.133819840053	0.03714916477065082	187.5258301706876	133.33105381752213	0.10861743187055405	15.733814299822273	1.1152515998269823	1.5741993840397315	1.4134673842382783	1.4374928953782895	0.283715607156929	0.2792813905766697	0.17292628443266672	0.2640767178337346	
4554000	-1759.2357017626937	-1933.752072012497	174.51637024980326	-1933.752072012497	0.03626768474515231	183.24271863212468	145.34203977459262	0.10861743187055405	15.733814299822273	1.3775004285494965	1.7708854386213948	2.4409065647117183	2.2388289749752213	0.283715607156929	0.2792813905766697	0.17292628443266672	0.2640767178337346	
4555000	-1745.1284607060943	-1938.4797756599198	193.3513149538254	-1938.4797756599198	0.027654356555377086	202.23550338369836	189.63318183632845	0.10861743187055405	15.733814299822273	1.4310712715298248	1.9213144802880018	2.7633259221192805	2.0737039060389026	0.283715607156929	0.2792813905766697	0.17292628443266672	0.2640767178337346	
4556000	-1751.0267952976346	-1953.6650041372404	202.63820883960588	-1953.6650041372404	0.02440867683310781	210.67148071241886	197.21012897124476	0.10861743187055405	15.733814299822273	1.1452764426154984	2.181442797822193	1.672994644748692	1.4405291465586987	0.283715607156929	0.2792813905766697	0.17292628443266672	0.2640767178337346	
4557000	-1758.2894123744893	-1948.7105636151723	190.42115124068297	-1948.7105636151723	0.028832775762032192	198.87284273489007	157.3343978441858	0.10861743187055405	15.733814299822273	1.284851348391012	2.1257053648502673	2.2561130972860948	1.721563058087558	0.283715607156929	0.28046890715490713	0.1717387678544293	0.2640767178337346	
4558000	-1758.5421701643286	-1942.044273355344	183.50210319101546	-1942.044273355344	0.03103794558943807	192.15549588771108	182.23524903048985	0.10861743187055405	15.733814299822273	1.352817762566195	2.0080678815087345	2.915309444490503	1.9148780461647752	0.283715607156929	0.28046890715490713	0.1717387678544293	0.2640767178337346	
4559000	-1761.2474980442653	-1938.4569950054488	177.20949696118345	-1938.4569950054488	0.0527896610995928	185.21070807873218	166.03336625744646	0.12066313347609091	15.733814299822273	1.130686477759497	1.6682389930029407	1.3891420863270934	1.3678209287566065	0.283715607156929	0.26916999034230404	0.1717387678544293	0.2753756346463377	
4560000	-1757.4394720624005	-1938.0394817125566	180.60000965015607	-1938.0394817125566	0.04477693032350238	189.165607399007	141.1887581538731	0.12066313347609091	15.733814299822273	1.3191233650633636	1.7379779780982358	2.152057955889502	1.5978349246312284	0.283715607156929	0.26916999034230404	0.1717387678544293	0.2753756346463377	
4561000	-1764.364269062225	-1935.9146202604632	171.55035119823808	-1935.9146202604632	0.05620206686598576	179.72852678196983	140.58998143734516	0.12066313347609091	15.733814299822273	1.1893722508062903	1.6307005914155503	1.121735409357457	1.470954382028026	0.283715607156929	0.26916999034230404	0.1717387678544293	0.2753756346463377	
4562000	-1782.673790864393	-1951.391159863168	168.71736899877502	-1951.391159863168	0.054011826302467446	177.476993970125	115.54814541231599	0.046161471992677346	15.733814299822273	1.4099649344123655	1.6224781467990654	1.7836539282637984	1.8305308924438795	0.283715607156929	0.26916999034230404	0.1717387678544293	0.2753756346463377	
4563000	-1750.4113415475574	-1933.6383600310892	183.22701848353185	-1933.6383600310892	0.03444188397940108	191.3101517726624	144.84590103931055	0.046161471992677346	15.733814299822273	1.182540624621354	1.8380755010384493	2.0543543716279653	1.6452812297345327	0.283715607156929	0.26916999034230404	0.1717387678544293	0.2753756346463377	
4564000	-1750.6150144173885	-1947.360580022432	196.74556560504362	-1947.360580022432	0.022213647761748233	205.15762887374453	217.32939153147902	0.06001336794495008	15.733814299822273	1.2878670218045911	1.9274886567504703	3.474209025140973	2.0031539110267507	0.283715607156929	0.26916999034230404	0.1717387678544293	0.2753756346463377	
4565000	-1747.3937194891694	-1937.9219316994274	190.52821221025798	-1937.9219316994274	0.026155217430979025	198.9931872108662	184.34859637016862	0.06001336794495008	15.733814299822273	1.305661272380638	1.8876042618956481	4.382632073751032	2.185124164754747	0.283715607156929	0.26916999034230404	0.1717387678544293	0.2753756346463377	
4566000	-1756.358069378343	-1933.897165248427	177.53909587008383	-1933.897165248427	0.030246334194792324	186.35327919792388	140.0795232478751	0.06001336794495008	15.733814299822273	1.4237945420011284	1.8652531326805222	5.815412558374683	2.439527327519579	0.283715607156929	0.26916999034230404	0.1717387678544293	0.2753756346463377	
4567000	-1756.878931236672	-1938.2813449865816	181.40241374990947	-1938.2813449865816	0.0232444685288165	191.07794086065573	131.57523954689324	0.06001336794495008	15.733814299822273	1.7195560770430913	1.7701472077782547	7.957119110683198	2.98554400638996	0.2575148970528989	0.2953707004463342	0.1717387678544293	0.2753756346463377	
